airline,airlineID,sourceAirport,sourceAirportID,destAirport,destAirportID,codeshare,stops,equipment,distance
S2,241,GAU,6173,CCU,3043,Y,0,AT7 738,498.31197722930733
S2,241,GAU,6173,DEL,3093,Y,0,738,1455.510565167629
S2,241,GAU,6173,DIB,3057,Y,0,738,373.3975268277669
S2,241,GAU,6173,IMF,3050,Y,0,738,276.1240903760281
S2,241,GAU,6173,IXS,3055,Y,0,AT7,192.71447158648593
S2,241,GOI,3007,BLR,3131,Y,0,AT7,482.9349060188483
S2,241,GOI,3007,BOM,2997,Y,0,73H 73G 738,424.8020548579013
S2,241,GOI,3007,MAA,3144,Y,0,738,733.074667256522
S2,241,GOP,6741,DEL,3093,Y,0,AT7,657.1636570279895
S2,241,IDR,3008,BLR,3131,Y,0,738,1077.9563381958171
S2,241,IDR,3008,BOM,2997,Y,0,73H 73G,505.95321844078535
S2,241,IDR,3008,DEL,3093,Y,0,73H AT7,662.8578134192545
S2,241,IDR,3008,PNQ,3017,Y,0,AT7,500.18595962052854
S2,241,IMF,3050,GAU,6173,Y,0,738,276.1240903760281
S2,241,IXA,3038,CCU,3043,Y,0,AT7,316.5543967734848
S2,241,IXB,3040,CCU,3043,Y,0,738,447.88536381702437
S2,241,IXB,3040,DEL,3093,Y,0,73W,1125.1637799461355
S2,241,IXC,3089,BOM,2997,Y,0,738,1347.1843542076015
S2,241,IXC,3089,DEL,3093,Y,0,738 AT7,236.25276121678849
S2,241,IXE,3143,BLR,3131,Y,0,AT7 738,306.1537631615784
S2,241,IXE,3143,BOM,2997,Y,0,73H,714.7521790279806
S2,241,IXJ,3100,DEL,3093,Y,0,73H 738,507.0459422374852
S2,241,IXL,3104,DEL,3093,Y,0,73W,620.7161764150951
S2,241,IXM,3142,MAA,3144,Y,0,AT7,417.4861271189685
S2,241,IXR,3063,CCU,3043,Y,0,AT7,328.1893171654427
S2,241,IXR,3063,DEL,3093,Y,0,73H,1007.6660771068747
S2,241,IXS,3055,CCU,3043,Y,0,AT7,525.0123447490075
S2,241,IXS,3055,GAU,6173,Y,0,AT7,192.71447158648593
S2,241,IXU,2996,BOM,2997,Y,0,738 AT7,278.8566096097025
S2,241,IXZ,3146,CCU,3043,Y,0,738,1306.1476031806903
S2,241,IXZ,3146,MAA,3144,Y,0,73H,1372.5703576389303
S2,241,JAI,3098,BOM,2997,Y,0,73G 73W,911.3284918417363
S2,241,JAI,3098,DEL,3093,Y,0,738 AT7 73H,231.69869417782346
S2,241,JDH,3097,BOM,2997,Y,0,73H,796.6387436087495
S2,241,JDH,3097,DEL,3093,Y,0,AT7,475.8086781380177
S2,241,LKO,3105,BOM,2997,Y,0,73H,1183.5833176033411
S2,241,LKO,3105,DEL,3093,Y,0,AT7 73W 739 738,423.4749729982767
S2,241,MAA,3144,BLR,3131,Y,0,AT7 739 738 73H,267.75063708772876
S2,241,MAA,3144,BOM,2997,Y,0,738 73H,1033.4048097267857
S2,241,MAA,3144,CJB,3135,Y,0,AT7,403.8169696462432
S2,241,MAA,3144,COK,3136,Y,0,AT7 73H,517.6618683418503
S2,241,MAA,3144,DEL,3093,Y,0,738,1760.860801151847
S2,241,MAA,3144,GOI,3007,Y,0,738,733.074667256522
S2,241,MAA,3144,IXM,3142,Y,0,AT7,417.4861271189685
S2,241,MAA,3144,IXZ,3146,Y,0,73H,1372.5703576389303
S2,241,MAA,3144,TRZ,3152,Y,0,AT7,293.95741714238363
S2,241,NAG,3015,BOM,2997,Y,0,73G,682.5927828012447
S2,241,PAT,3061,CCU,3043,Y,0,AT7,471.97604657308744
S2,241,PAT,3061,DEL,3093,Y,0,73H,856.7126348694096
S2,241,PBD,3018,BOM,2997,Y,0,AT7,439.33822844181486
S2,241,PNQ,3017,BLR,3131,Y,0,738,722.6867080616062
S2,241,PNQ,3017,BOM,2997,Y,0,738,124.20083844294913
S2,241,PNQ,3017,DEL,3093,Y,0,738 73H 73W,1156.4652594305292
S2,241,PNQ,3017,IDR,3008,Y,0,AT7,500.18595962052854
S2,241,RAJ,3019,BOM,2997,Y,0,73G,418.8175716717403
S2,241,RPR,3020,BHO,3002,Y,0,738,509.9774877226597
S2,241,RPR,3020,BOM,2997,Y,0,738,954.7003987489107
S2,241,RPR,3020,DEL,3093,Y,0,73W,944.83112676985
S2,241,SXR,3112,DEL,3093,Y,0,738 73H,642.0327376033458
S2,241,TRV,3153,BLR,3131,Y,0,73H,531.34960763269
S2,241,TRV,3153,BOM,2997,Y,0,73H,1257.706900354746
S2,241,TRZ,3152,MAA,3144,Y,0,AT7,293.95741714238363
S2,241,UDR,3023,BOM,2997,Y,0,73H 73G,623.8771595835792
S2,241,UDR,3023,DEL,3093,Y,0,AT7,542.5911554731323
S2,241,VNS,3084,CCU,3043,Y,0,AT7,646.9221132415623
S2,241,VNS,3084,DEL,3093,Y,0,738,667.0005866069577
S2,241,VTZ,3066,BLR,3131,Y,0,73G,776.1978384436837
S2,241,VTZ,3066,BOM,2997,Y,0,738,1103.0440191020475
S2,241,VTZ,3066,CCU,3043,Y,0,73G,773.1049745372779
S7,4329,ALA,2908,OVB,4078,,0,320,1358.1050265752808
S7,4329,BKK,3885,IKT,2937,,0,320,4302.9193732187305
S7,4329,BKK,3885,OVB,4078,,0,763,4855.748553709841
S7,4329,CEK,2968,DYU,2979,,0,319,1942.4856330637353
S7,4329,CEK,2968,EVN,3964,,0,319,2104.1326169982826
S7,4329,CEK,2968,LBD,6147,,0,319,1783.2724086890871
S7,4329,CIT,2914,OVB,4078,,0,320,1700.594656915592
S7,4329,DXB,2188,OVB,4078,,0,320,3987.9183414874606
S7,4329,DYU,2979,CEK,2968,,0,319,1942.4856330637353
S7,4329,DYU,2979,OVB,4078,,0,320,2103.690862646726
S7,4329,EVN,3964,CEK,2968,,0,319,2104.1326169982826
S7,4329,EVN,3964,OVB,4078,,0,320,3253.524360927474
S7,4329,FEG,6149,OVB,4078,,0,320,1817.5607585457465
S7,4329,FRU,2912,OVB,4078,,0,320,1454.0403200640458
S7,4329,GDX,2930,IKT,2937,,0,320,2929.168118215787
S7,4329,GYD,2922,OVB,4078,,0,320,2885.051905004044
S7,4329,HKG,3077,KHV,2927,,0,320,3469.282321905995
S7,4329,HKG,3077,OVB,4078,Y,0,738,4463.664553984818
S7,4329,HKG,3077,VVO,2934,,0,320,2884.2038359770345
S7,4329,HTA,2935,OVB,4078,,0,320,2036.6643666450893
S7,4329,ICN,3930,VVO,2934,Y,0,320,816.4098808716832
S7,4329,IKT,2937,BKK,3885,,0,320,4302.9193732187305
S7,4329,IKT,2937,GDX,2930,,0,320,2929.168118215787
S7,4329,IKT,2937,OVB,4078,,0,320 738,1458.824309959064
S7,4329,IKT,2937,PEK,3364,,0,320,1643.959976127496
S7,4329,IKT,2937,VVO,2934,,0,320,2275.879238592324
S7,4329,IKT,2937,YKS,2923,,0,738,1860.015151572239
S7,4329,KHV,2927,HKG,3077,,0,320,3469.282321905995
S7,4329,KHV,2927,NRT,2279,,0,320,1481.5956793051002
S7,4329,KHV,2927,OVB,4078,,0,320,3596.6283948334762
S7,4329,KHV,2927,PEK,3364,,0,320,1746.1645230791503
S7,4329,KHV,2927,PKC,2932,,0,320,1704.141119925097
S7,4329,KHV,2927,UUS,2933,,0,320,591.8786099585399
S7,4329,KJA,4374,PEK,3364,,0,320,2504.68802502589
S7,4329,LBD,6147,CEK,2968,,0,319,1783.2724086890871
S7,4329,LBD,6147,OVB,4078,,0,320,1903.6833511211416
S7,4329,NRT,2279,KHV,2927,,0,320,1481.5956793051002
S7,4329,NRT,2279,VVO,2934,,0,320,1102.9275803018647
S7,4329,NSK,4352,OVB,4078,,0,738,1607.2617874011964
S7,4329,OSS,2913,OVB,4078,,0,320,1758.6786987929572
S7,4329,OVB,4078,ALA,2908,,0,320,1358.1050265752808
S7,4329,OVB,4078,BKK,3885,,0,763,4855.748553709841
S7,4329,OVB,4078,CIT,2914,,0,320,1700.594656915592
S7,4329,OVB,4078,DXB,2188,,0,320,3987.9183414874606
S7,4329,OVB,4078,DYU,2979,,0,320,2103.690862646726
S7,4329,OVB,4078,EVN,3964,,0,320,3253.524360927474
S7,4329,OVB,4078,FEG,6149,,0,320,1817.5607585457465
S7,4329,OVB,4078,FRU,2912,,0,320,1454.0403200640458
S7,4329,OVB,4078,GYD,2922,,0,320,2885.051905004044
S7,4329,OVB,4078,HKG,3077,Y,0,738,4463.664553984818
S7,4329,OVB,4078,HTA,2935,,0,320,2036.6643666450893
S7,4329,OVB,4078,IKT,2937,,0,320 738,1458.824309959064
S7,4329,OVB,4078,KHV,2927,,0,320,3596.6283948334762
S7,4329,OVB,4078,LBD,6147,,0,320,1903.6833511211416
S7,4329,OVB,4078,NSK,4352,,0,738,1607.2617874011964
S7,4329,OVB,4078,OSS,2913,,0,320,1758.6786987929572
S7,4329,OVB,4078,PEK,3364,,0,320,2995.265785453172
S7,4329,OVB,4078,TAS,2983,,0,320,1816.2093298546479
S7,4329,OVB,4078,URC,3399,,0,320,1282.3659856327745
S7,4329,OVB,4078,UUD,2938,Y,0,738,1671.6760572188816
S7,4329,OVB,4078,VVO,2934,,0,320,3729.5415241343285
S7,4329,OVB,4078,YKS,2923,Y,0,738,2775.1714819496956
S7,4329,PEK,3364,IKT,2937,,0,320,1643.959976127496
S7,4329,PEK,3364,KHV,2927,,0,320,1746.1645230791503
S7,4329,PEK,3364,KJA,4374,,0,320,2504.68802502589
S7,4329,PEK,3364,OVB,4078,,0,320,2995.265785453172
S7,4329,PEK,3364,SVX,2975,,0,320,4364.680636771929
S7,4329,PEK,3364,UUD,2938,,0,738,1480.8339333867577
S7,4329,PEK,3364,VVO,2934,,0,320,1340.6959820543113
S7,4329,PEK,3364,YKS,2923,,0,738,2603.546747567202
S7,4329,PKC,2932,KHV,2927,,0,320,1704.141119925097
S7,4329,PKC,2932,VVO,2934,,0,320,2210.821243296644
S7,4329,SVX,2975,PEK,3364,,0,320,4364.680636771929
S7,4329,TAS,2983,OVB,4078,,0,320,1816.2093298546479
S7,4329,URC,3399,OVB,4078,,0,320,1282.3659856327745
S7,4329,UUD,2938,OVB,4078,,0,738,1671.6760572188816
S7,4329,UUD,2938,PEK,3364,,0,738,1480.8339333867577
S7,4329,UUS,2933,KHV,2927,,0,320,591.8786099585399
S7,4329,UUS,2933,VVO,2934,,0,320,914.3136779339737
S7,4329,VVO,2934,HKG,3077,,0,320,2884.2038359770345
S7,4329,VVO,2934,ICN,3930,Y,0,320,816.4098808716832
S7,4329,VVO,2934,IKT,2937,,0,320,2275.879238592324
S7,4329,VVO,2934,NRT,2279,,0,320,1102.9275803018647
S7,4329,VVO,2934,OVB,4078,,0,320,3729.5415241343285
S7,4329,VVO,2934,PEK,3364,,0,320,1340.6959820543113
S7,4329,VVO,2934,PKC,2932,,0,320,2210.821243296644
S7,4329,VVO,2934,UUS,2933,,0,320,914.3136779339737
S7,4329,YKS,2923,IKT,2937,,0,738,1860.015151572239
S7,4329,YKS,2923,OVB,4078,Y,0,738,2775.1714819496956
S7,4329,YKS,2923,PEK,3364,,0,738,2603.546747567202
SC,4599,BAV,6346,TSN,3368,,0,CR7,647.201795539542
SC,4599,BAV,6346,TYN,3369,,0,CR7,386.36486140301076
SC,4599,BKK,3885,TAO,3390,,0,738,3182.6816927017217
SC,4599,BKK,3885,TNA,4108,,0,738,3052.4296585342727
SC,4599,CAN,3370,TAO,3390,,0,738,1584.5776582097155
SC,4599,CAN,3370,TNA,4108,,0,738,1543.4537056220515
SC,4599,CAN,3370,WUS,6391,,0,738,672.2703799692482
SC,4599,CAN,3370,YNT,3392,,0,738,1737.754942022971
SC,4599,CGO,3375,CKG,3393,,0,738,862.4493354273621
SC,4599,CGO,3375,KWE,3394,,0,738,1113.8307642250481
SC,4599,CGO,3375,KWL,3372,,0,738,1097.0675517723694
SC,4599,CGO,3375,LHW,3378,,0,738,950.7815659442821
SC,4599,CGO,3375,MIG,6400,,0,CR2,915.3854365395658
SC,4599,CGO,3375,TAO,3390,,0,738,623.0600849936363
SC,4599,CGO,3375,TNA,4108,,0,CR2 738,400.5268393580998
SC,4599,CGO,3375,TSN,3368,,0,738,599.4559788743304
SC,4599,CGO,3375,XMN,3383,,0,738,1183.8842845912955
SC,4599,CGQ,4380,TAO,3390,,0,738,970.3938014299988
SC,4599,CGQ,4380,TNA,4108,,0,738,1068.4267192750676
SC,4599,CGQ,4380,YNT,3392,,0,CR2,818.1664941462504
SC,4599,CKG,3393,CGO,3375,,0,738,862.4493354273621
SC,4599,CKG,3393,CNX,3931,,0,738,1444.3893825514515
SC,4599,CKG,3393,KMG,3382,,0,738,630.6937859608279
SC,4599,CKG,3393,KWE,3394,,0,738,354.02110479225524
SC,4599,CKG,3393,KWL,3372,,0,738,602.2546773291367
SC,4599,CKG,3393,PEK,3364,,0,738,1464.0097081882318
SC,4599,CKG,3393,SJW,6347,,0,738,1206.217195518794
SC,4599,CKG,3393,TAO,3390,,0,738,1470.9724563184936
SC,4599,CKG,3393,TNA,4108,,0,738,1261.8565441177855
SC,4599,CKG,3393,WUH,3376,,0,738,736.1594957773094
SC,4599,CKG,3393,WUS,6391,,0,738,1129.7435924313024
SC,4599,CNX,3931,CKG,3393,,0,738,1444.3893825514515
SC,4599,CSX,3371,HFE,3389,,0,738,559.9719289865332
SC,4599,CSX,3371,TNA,4108,,0,733 738,1033.7967422501258
SC,4599,CSX,3371,XMN,3383,,0,738,634.9914638143396
SC,4599,CTU,3395,JDZ,6380,,0,738,1281.1352467045524
SC,4599,CTU,3395,KWL,3372,,0,738,844.4688372455302
SC,4599,CTU,3395,TAO,3390,,0,738,1647.705364687689
SC,4599,CTU,3395,TNA,4108,,0,738,1409.9498649266504
SC,4599,DLC,3404,HFE,3389,,0,738,886.4379290140304
SC,4599,DLC,3404,TAO,3390,,0,738 CR2,317.22667192486597
SC,4599,DLC,3404,TNA,4108,,0,CR2,445.7890748751282
SC,4599,DSN,6434,TYN,3369,,0,CR2,308.74446134730016
SC,4599,FOC,3385,HAK,4120,,0,CR2,1154.111582357054
SC,4599,FOC,3385,HFE,3389,,0,738,689.4622335403945
SC,4599,FOC,3385,KWL,3372,,0,738,968.3409251399773
SC,4599,FOC,3385,NKG,3388,,0,738,650.386847310567
SC,4599,FOC,3385,TNA,4108,,0,CR2,1236.349717141354
SC,4599,HAK,4120,FOC,3385,,0,CR2,1154.111582357054
SC,4599,HET,6345,TNA,4108,,0,738,644.1533689786304
SC,4599,HET,6345,TSN,3368,,0,738,508.01198197300033
SC,4599,HFE,3389,CSX,3371,,0,738,559.9719289865332
SC,4599,HFE,3389,DLC,3404,,0,738,886.4379290140304
SC,4599,HFE,3389,FOC,3385,,0,738,689.4622335403945
SC,4599,HFE,3389,KWE,3394,,0,738,1173.2635535941638
SC,4599,HFE,3389,TAO,3390,,0,738,573.6661276560088
SC,4599,HFE,3389,XMN,3383,,0,738,808.699982550547
SC,4599,HFE,3389,YNT,3392,,0,738,727.6961416163334
SC,4599,HGH,3386,KWL,3372,,0,738,1164.2879828889204
SC,4599,HGH,3386,TAO,3390,,0,738,671.2626571877586
SC,4599,HGH,3386,TNA,4108,,0,738,794.8754717417676
SC,4599,HGH,3386,XMN,3383,,0,738,671.8880977110466
SC,4599,HGH,3386,YNT,3392,,0,738,802.1919987986333
SC,4599,HRB,3400,TAO,3390,,0,738,1150.7897771469975
SC,4599,HRB,3400,TNA,4108,,0,738,1231.4718711035957
SC,4599,HRB,3400,YNT,3392,,0,738,999.8782546601545
SC,4599,HUN,2278,TNA,4108,,0,738,1487.6578639149934
SC,4599,ICN,3930,TAO,3390,,0,738 321,556.7906002477667
SC,4599,ICN,3930,TNA,4108,,0,738,820.8337347408085
SC,4599,ICN,3930,YNT,3392,,0,738,448.4486329472772
SC,4599,JDZ,6380,CTU,3395,,0,738,1281.1352467045524
SC,4599,JDZ,6380,XMN,3383,,0,738,541.4141090473784
SC,4599,JIU,6381,PEK,3364,,0,737,1181.1737679796183
SC,4599,JIU,6381,XMN,3383,,0,737,594.9368954305801
SC,4599,JNZ,6412,TAO,3390,,0,CR7,540.9609696350041
SC,4599,JUZ,6382,XMN,3383,,0,738,497.6002451616746
SC,4599,KHG,3397,URC,3399,,0,738,1065.9695594776233
SC,4599,KHN,3384,KWE,3394,,0,733,932.0959449892058
SC,4599,KHN,3384,TAO,3390,,0,737,923.302883186017
SC,4599,KHN,3384,TNA,4108,,0,733,897.1216035606714
SC,4599,KHN,3384,ZUH,6355,,0,737,803.572777485629
SC,4599,KIX,3992,TAO,3390,Y,0,763,1362.688133911869
SC,4599,KIX,3992,TNA,4108,,0,738,1648.7811146562951
SC,4599,KMG,3382,CKG,3393,,0,738,630.6937859608279
SC,4599,KMG,3382,KWE,3394,,0,738,419.14717130753723
SC,4599,KMG,3382,NKG,3388,,0,738,1721.6746832886968
SC,4599,KMG,3382,TNA,4108,,0,738,1883.4802656945749
SC,4599,KMG,3382,WUH,3376,,0,738,1274.3435987457135
SC,4599,KMG,3382,XMN,3383,,0,738,1534.3372232268882
SC,4599,KWE,3394,CGO,3375,,0,738,1113.8307642250481
SC,4599,KWE,3394,CKG,3393,,0,738,354.02110479225524
SC,4599,KWE,3394,HFE,3389,,0,738,1173.2635535941638
SC,4599,KWE,3394,KHN,3384,,0,733,932.0959449892058
SC,4599,KWE,3394,KMG,3382,,0,738,419.14717130753723
SC,4599,KWE,3394,TNA,4108,,0,738,1510.304551598697
SC,4599,KWE,3394,WUH,3376,,0,738,862.8535950305077
SC,4599,KWE,3394,XIY,3379,,0,738,898.9822837522016
SC,4599,KWE,3394,XMN,3383,,0,737 738,1157.4241900234279
SC,4599,KWE,3394,ZUH,6355,,0,738,835.2835110855945
SC,4599,KWL,3372,CGO,3375,,0,738,1097.0675517723694
SC,4599,KWL,3372,CKG,3393,,0,738,602.2546773291367
SC,4599,KWL,3372,CTU,3395,,0,738,844.4688372455302
SC,4599,KWL,3372,FOC,3385,,0,738,968.3409251399773
SC,4599,KWL,3372,HGH,3386,,0,738,1164.2879828889204
SC,4599,KWL,3372,NGB,3387,,0,738,1236.6558214394195
SC,4599,KWL,3372,NKG,3388,,0,738,1126.0697619956982
SC,4599,KWL,3372,XMN,3383,,0,738,819.2790715878506
SC,4599,LHW,3378,CGO,3375,,0,738,950.7815659442821
SC,4599,LHW,3378,TNA,4108,,0,738,1211.9203431955648
SC,4599,LHW,3378,TYN,3369,,0,738,809.8895221252059
SC,4599,LHW,3378,URC,3399,,0,738,1594.3441714830503
SC,4599,LHW,3378,XIY,3379,,0,738,518.370000019096
SC,4599,LHW,3378,YCU,6430,,0,738,685.9370690780551
SC,4599,MIG,6400,CGO,3375,,0,CR2,915.3854365395658
SC,4599,NGB,3387,KWL,3372,,0,738,1236.6558214394195
SC,4599,NGB,3387,TAO,3390,,0,738,723.1571733449769
SC,4599,NKG,3388,FOC,3385,,0,738,650.386847310567
SC,4599,NKG,3388,KMG,3382,,0,738,1721.6746832886968
SC,4599,NKG,3388,KWL,3372,,0,738,1126.0697619956982
SC,4599,NKG,3388,TAO,3390,,0,738,521.9847873455406
SC,4599,NKG,3388,TYN,3369,,0,738,877.1834213427496
SC,4599,NKG,3388,XMN,3383,,0,738,803.6022374820944
SC,4599,NKG,3388,YNT,3392,,0,738,669.89840540049
SC,4599,NNG,3373,WUH,3376,,0,738,1088.4979407839191
SC,4599,NNG,3373,XMN,3383,,0,738,1036.954019209612
SC,4599,NNG,3373,ZUH,6355,,0,738,539.4897716744991
SC,4599,NRT,2279,TAO,3390,Y,0,763,1797.562628466058
SC,4599,PEK,3364,CKG,3393,,0,738,1464.0097081882318
SC,4599,PEK,3364,JIU,6381,,0,737,1181.1737679796183
SC,4599,PEK,3364,TAO,3390,,0,738 737,537.9896148702006
SC,4599,PEK,3364,TNA,4108,,0,738,362.5530858957341
SC,4599,PEK,3364,YNT,3392,,0,738,510.8238121385678
SC,4599,PVG,3406,TAO,3390,,0,738,584.7736857343846
SC,4599,PVG,3406,YNT,3392,,0,738,697.0248658174298
SC,4599,RMQ,2268,TAO,3390,,0,738,1334.7042635764901
SC,4599,RMQ,2268,TNA,4108,,0,738,1437.3685277711852
SC,4599,SHA,3391,TAO,3390,,0,738,570.5258284395957
SC,4599,SHA,3391,TNA,4108,,0,738,734.7503665913757
SC,4599,SHA,3391,YNT,3392,,0,738,689.8388052335691
SC,4599,SHE,4144,TAO,3390,,0,738,655.096819531398
SC,4599,SHE,4144,TNA,4108,,0,738,757.2410116420772
SC,4599,SJW,6347,CKG,3393,,0,738,1206.217195518794
SC,4599,SJW,6347,TAO,3390,,0,738,549.8759564399471
SC,4599,SJW,6347,YNT,3392,,0,738,594.1008994070173
SC,4599,SYX,4030,XMN,3383,,0,CR2,1137.6305049167095
SC,4599,SZX,3374,TAO,3390,,0,738,1641.9167906111488
SC,4599,SZX,3374,TNA,4108,,0,738,1614.4284508448006
SC,4599,SZX,3374,WNZ,6392,,0,738,918.8499606676974
SC,4599,SZX,3374,YNT,3392,,0,738,1793.9826519804844
SC,4599,TAO,3390,BKK,3885,,0,738,3182.6816927017217
SC,4599,TAO,3390,CAN,3370,,0,738,1584.5776582097155
SC,4599,TAO,3390,CGO,3375,,0,738,623.0600849936363
SC,4599,TAO,3390,CGQ,4380,,0,738,970.3938014299988
SC,4599,TAO,3390,CKG,3393,,0,738,1470.9724563184936
SC,4599,TAO,3390,CTU,3395,,0,738,1647.705364687689
SC,4599,TAO,3390,DLC,3404,,0,738 CR2,317.22667192486597
SC,4599,TAO,3390,HFE,3389,,0,738,573.6661276560088
SC,4599,TAO,3390,HGH,3386,,0,738,671.2626571877586
SC,4599,TAO,3390,HRB,3400,,0,738,1150.7897771469975
SC,4599,TAO,3390,ICN,3930,,0,738 321,556.7906002477667
SC,4599,TAO,3390,JNZ,6412,,0,CR7,540.9609696350041
SC,4599,TAO,3390,KHN,3384,,0,737,923.302883186017
SC,4599,TAO,3390,KIX,3992,Y,0,763,1362.688133911869
SC,4599,TAO,3390,NGB,3387,,0,738,723.1571733449769
SC,4599,TAO,3390,NKG,3388,,0,738,521.9847873455406
SC,4599,TAO,3390,NRT,2279,Y,0,763,1797.562628466058
SC,4599,TAO,3390,PEK,3364,,0,738 737,537.9896148702006
SC,4599,TAO,3390,PVG,3406,,0,738,584.7736857343846
SC,4599,TAO,3390,RMQ,2268,,0,738,1334.7042635764901
SC,4599,TAO,3390,SHA,3391,,0,738,570.5258284395957
SC,4599,TAO,3390,SHE,4144,,0,738,655.096819531398
SC,4599,TAO,3390,SJW,6347,,0,738,549.8759564399471
SC,4599,TAO,3390,SZX,3374,,0,738,1641.9167906111488
SC,4599,TAO,3390,TPE,2276,,0,738,1246.785379952389
SC,4599,TAO,3390,TSN,3368,,0,738 CR7,414.66558619199446
SC,4599,TAO,3390,TYN,3369,,0,738,707.017818270202
SC,4599,TAO,3390,WNZ,6392,,0,738,929.9979998960484
SC,4599,TAO,3390,WUH,3376,,0,738,835.246131153318
SC,4599,TAO,3390,WUS,6391,,0,738,978.1377785028167
SC,4599,TAO,3390,XIY,3379,,0,737 738,1072.4901186417776
SC,4599,TAO,3390,XMN,3383,,0,738,1320.99035518162
SC,4599,TAO,3390,YCU,6430,,0,738,853.006033420591
SC,4599,TAO,3390,YNJ,6414,,0,737,1069.5802042908256
SC,4599,TNA,4108,BKK,3885,,0,738,3052.4296585342727
SC,4599,TNA,4108,CAN,3370,,0,738,1543.4537056220515
SC,4599,TNA,4108,CGO,3375,,0,CR2 738,400.5268393580998
SC,4599,TNA,4108,CGQ,4380,,0,738,1068.4267192750676
SC,4599,TNA,4108,CKG,3393,,0,738,1261.8565441177855
SC,4599,TNA,4108,CSX,3371,,0,733 738,1033.7967422501258
SC,4599,TNA,4108,CTU,3395,,0,738,1409.9498649266504
SC,4599,TNA,4108,DLC,3404,,0,CR2,445.7890748751282
SC,4599,TNA,4108,FOC,3385,,0,CR2,1236.349717141354
SC,4599,TNA,4108,HET,6345,,0,738,644.1533689786304
SC,4599,TNA,4108,HGH,3386,,0,738,794.8754717417676
SC,4599,TNA,4108,HRB,3400,,0,738,1231.4718711035957
SC,4599,TNA,4108,HUN,2278,,0,738,1487.6578639149934
SC,4599,TNA,4108,ICN,3930,,0,738,820.8337347408085
SC,4599,TNA,4108,KHN,3384,,0,733,897.1216035606714
SC,4599,TNA,4108,KIX,3992,,0,738,1648.7811146562951
SC,4599,TNA,4108,KMG,3382,,0,738,1883.4802656945749
SC,4599,TNA,4108,KWE,3394,,0,738,1510.304551598697
SC,4599,TNA,4108,LHW,3378,,0,738,1211.9203431955648
SC,4599,TNA,4108,PEK,3364,,0,738,362.5530858957341
SC,4599,TNA,4108,RMQ,2268,,0,738,1437.3685277711852
SC,4599,TNA,4108,SHA,3391,,0,738,734.7503665913757
SC,4599,TNA,4108,SHE,4144,,0,738,757.2410116420772
SC,4599,TNA,4108,SZX,3374,,0,738,1614.4284508448006
SC,4599,TNA,4108,TPE,2276,,0,738,1364.2679994880873
SC,4599,TNA,4108,TYN,3369,,0,CR7 CR2,417.6451522828136
SC,4599,TNA,4108,URC,3399,,0,738,2621.992877958656
SC,4599,TNA,4108,WNZ,6392,,0,738,1051.3520594374472
SC,4599,TNA,4108,WUH,3376,,0,738,730.1456128126849
SC,4599,TNA,4108,WUS,6391,,0,738,1020.6818000865586
SC,4599,TNA,4108,XIY,3379,,0,738,809.992000239969
SC,4599,TNA,4108,XMN,3383,,0,CR2 738,1371.9171350766924
SC,4599,TNA,4108,YNT,3392,,0,CR2 738,373.3496508258372
SC,4599,TPE,2276,TAO,3390,,0,738,1246.785379952389
SC,4599,TPE,2276,TNA,4108,,0,738,1364.2679994880873
SC,4599,TPE,2276,YNT,3392,,0,738,1370.4293714799712
SC,4599,TSN,3368,BAV,6346,,0,CR7,647.201795539542
SC,4599,TSN,3368,CGO,3375,,0,738,599.4559788743304
SC,4599,TSN,3368,HET,6345,,0,738,508.01198197300033
SC,4599,TSN,3368,TAO,3390,,0,738 CR7,414.66558619199446
SC,4599,TYN,3369,BAV,6346,,0,CR7,386.36486140301076
SC,4599,TYN,3369,DSN,6434,,0,CR2,308.74446134730016
SC,4599,TYN,3369,LHW,3378,,0,738,809.8895221252059
SC,4599,TYN,3369,NKG,3388,,0,738,877.1834213427496
SC,4599,TYN,3369,TAO,3390,,0,738,707.017818270202
SC,4599,TYN,3369,TNA,4108,,0,CR7 CR2,417.6451522828136
SC,4599,TYN,3369,URC,3399,,0,738,2214.3857917753658
SC,4599,URC,3399,KHG,3397,,0,738,1065.9695594776233
SC,4599,URC,3399,LHW,3378,,0,738,1594.3441714830503
SC,4599,URC,3399,TNA,4108,,0,738,2621.992877958656
SC,4599,URC,3399,TYN,3369,,0,738,2214.3857917753658
SC,4599,WNZ,6392,SZX,3374,,0,738,918.8499606676974
SC,4599,WNZ,6392,TAO,3390,,0,738,929.9979998960484
SC,4599,WNZ,6392,TNA,4108,,0,738,1051.3520594374472
SC,4599,WNZ,6392,ZUH,6355,,0,738,999.1361279017763
SC,4599,WUH,3376,CKG,3393,,0,738,736.1594957773094
SC,4599,WUH,3376,KMG,3382,,0,738,1274.3435987457135
SC,4599,WUH,3376,KWE,3394,,0,738,862.8535950305077
SC,4599,WUH,3376,NNG,3373,,0,738,1088.4979407839191
SC,4599,WUH,3376,TAO,3390,,0,738,835.246131153318
SC,4599,WUH,3376,TNA,4108,,0,738,730.1456128126849
SC,4599,WUH,3376,XMN,3383,,0,738,793.828564398117
SC,4599,WUH,3376,YNT,3392,,0,738,987.6118877193047
SC,4599,WUS,6391,CAN,3370,,0,738,672.2703799692482
SC,4599,WUS,6391,CKG,3393,,0,738,1129.7435924313024
SC,4599,WUS,6391,TAO,3390,,0,738,978.1377785028167
